715|"HAPPY BIRTHDAY JESUS!!"|"USA"
716|"JNJTOYS"|"USA"
717|"Mel's 100% Hot Wheels"|"USA"
718|"First State"|"USA"
719|"Valley Center, CA"|"USA"
720|"CHEK OUT MY OTHER AUCTIONS"|"USA"
721|"Pueblo,Co."|"USA"
722|"Great Neck"|"USA"
723|"Irving"|"USA"
724|"Moriches, NY"|"USA"
725|"Grand Rapids, Michigan"|"USA"
726|"PA"|"Italy"
727|"Flint, MI"|"USA"
728|"THE HOME OF THE BRAVE-USA"|"USA"
729|"Longmont, Colorado"|"USA"
730|"Lehigh Valley, Pa"|"USA"
731|"Allentown, Pa."|"USA"
732|"Rio Grande Valley"|"USA"
733|"Haverhill, Ma"|"USA"
734|"Bethpage, New York"|"USA"
735|"The Great White North"|"Canada"
736|"Oklahoma"|"USA"
737|"TAKE A LOOK AT MY OTHER AUCTION'S"|"USA"
738|"NJ (Check out my other auctions!!!)"|"USA"
739|"VERY SEXY SKIRT"|"USA"
740|"Mesa, Arizonza"|"USA"
741|"Lima, OH"|"USA"
742|"Schenectady, NY"|"USA"
743|"Lancaster Co.,Pa"|"USA"
744|"Check out my other auctions and SAVE!"|"USA"
745|"BAY AUCTIONS & ANTIQUES, Toms River NJ"|"USA"
746|"So. Calif~Help me pay my Electric Bill!!"|"USA"
747|"salem, pa"|"USA"
748|"Ann Arbor"|"USA"
749|"plain ole tejas"|"USA"
750|"Pensacola, Florida"|"USA"
751|"CLEARVIEW CITY"|"USA"
752|"Dallas,TX"|"USA"
753|"Heart of Texas~Smoke & Pet Free Home!"|"USA"
754|"Toronto,ON"|"Canada"
755|"La Plata, MD"|"USA"
756|"Queens, NY"|"USA"
757|"FLINTSTONE"|"USA"
758|"PLEASE CHECK MY OTHER LISTINGS"|"USA"
759|"CANTON"|"USA"
760|"Youngsville, NC"|"USA"
761|"Fun-In-the-Sun Florida"|"USA"
762|"Oak Leaf Comics - Mason City - Iowa"|"USA"
763|"FEDERAL WAY, WA"|"USA"
764|"Clearwater"|"USA"
765|"ONTARIO, CANADA"|"Canada"
766|"Eighty Four"|"USA"
767|"Saint Louis, Missouri"|"USA"
768|"West Central Ohio O"|"USA"
769|"Tampa, fl"|"USA"
770|"Falls Creek"|"USA"
771|"Christmas Gifts"|"USA"
772|"Avoca, New York"|"USA"
773|"BEAUTIFUL BRITISH COLUMBIA"|"Canada"
774|"Wallingford"|"USA"
775|"Delphos, Ohio 45833"|"USA"
776|"ChesterCnty"|"USA"
777|"Arvada, Co, Colorado"|"USA"
778|"MT PLYMOUTH FLORIDA"|"USA"
779|"La Mesa, CA"|"USA"
780|"www.movie-maniacs.com"|"Australia"
781|"TORONTO, OH"|"USA"
782|"Tuckerton, NJ"|"USA"
783|"Near the ARCH"|"USA"
784|"Bethel, CT"|"USA"
785|"Reading, PA"|"USA"
786|"Beloit Wi"|"USA"
787|"Michigan's U.P."|"USA"
788|"Cleveland"|"USA"
789|"Hubertus, WI"|"USA"
790|"CENTRAL NY"|"USA"
791|"Basingstoke Hampshire"|"United Kingdom"
792|"The Real Western Maryland"|"USA"
793|"Decatur, GA"|"USA"
794|"Woodinville, Washington"|"USA"
795|"Ft.Hood"|"USA"
796|"Willow Spring NC"|"USA"
797|"Syracuse"|"USA"
798|"Montreal, Canada"|"Canada"
799|"ARLINGTON, VA"|"USA"
800|"Orlandoh!"|"USA"
801|"Check my feedback on these products"|"USA"
802|"Pay Pal accepted!"|"USA"
803|"Upstate, NY"|"USA"
804|"On the St Johns River, Florida"|"USA"
805|"BARROW"|"United Kingdom"
806|"Winter Wonderland"|"USA"
807|"Dallas, TX"|"USA"
808|"To across the world"|"United Kingdom"
809|"66440 Blieskastel"|"Germany"
810|"Fort Myers, Florida"|"USA"
811|"battle creek, michigan"|"USA"
812|"MO. PAY WITH PALPAL OR BILLPOINT"|"USA"
813|"SOUTH COAST"|"United Kingdom"
814|"pensacola, florida"|"USA"
815|"glendale, ca"|"USA"
816|"Heart of Virginia"|"USA"
817|"THOUSAND OAKS, CA"|"USA"
818|"Hyderabad, South India"|"India"
819|"Twin Falls, Idaho"|"USA"
820|"Cartier, belt"|"USA"
821|"Carrboro NC"|"USA"
822|"SOUTHWESTERN ONTARIO"|"Canada"
823|"Charlotte Area"|"USA"
824|"Manchester, Pa."|"USA"
825|"KY42025"|"USA"
826|"Check out my other name brand auctions!"|"USA"
827|"Coral Gables"|"USA"
828|"Callahan, Florida"|"USA"
829|"Citadel Coins, Halifax, Nova Scotia"|"Canada"
830|"_"|"France"
831|"High on a Mountaintop in TN"|"USA"
832|"Decatur, Indiana"|"USA"
833|"Shrewsbury, Mass. Kinda Fonda Country!"|"USA"
834|"MD Treasures"|"USA"
835|"Pasadena, Maryland"|"USA"
836|"SLO, CA"|"USA"
837|"east usa"|"USA"
838|"Quincy, IL"|"USA"
839|"48155 M_nster"|"Germany"
840|"Half Moon Bay"|"USA"
841|"BOSTON, MA"|"USA"
842|"Casselberry"|"USA"
843|"eastern"|"Canada"
844|"Tucson"|"USA"
845|"FREE AIRMAIL SHIPPING WORLDWIDE - NO CATCH!"|"United Kingdom"
846|"Orland Park, Illinois"|"USA"
847|"Altamonte Springs, FL"|"USA"
848|"PRETTYBRIDES IS STILL NUMBER ONE"|"USA"
849|"Merry Christmas !!!!!"|"USA"
850|"Brainard, Nebraska"|"USA"
851|"SEE AUCTIONS FORE MORE ANN TAYLOR!!"|"USA"
852|"Houston"|"USA"
853|"Rainbow Springs, Florida"|"USA"
854|"PROVIDENCE"|"USA"
855|"Perry Hall, Md"|"USA"
856|"Offices in Spain & the UK - We Ship Worldwide"|"Spain"
857|"please see my other auctions"|"USA"
858|"CHEEKTOWAGA, NY"|"USA"
859|"Weyauwega Wi"|"USA"
860|"Harrison Township, MI"|"USA"
861|"its a dry heat"|"USA"
862|"Northwest Suburbs"|"USA"
863|"See Our *GALLERY* Below!"|"USA"
864|"TAMPA,FL"|"USA"
865|"Tehran"|"Iran"
866|"Mesquite"|"USA"
867|"NORTHEAST OHIO"|"USA"
868|"Movieland"|"USA"
869|"See region."|"USA"
870|"down there"|"USA"
871|"Anaconda"|"USA"
872|"Tijuana, Baja California"|"Mexico"
873|"Centennial, Colorado"|"USA"
874|"LongBeach, California"|"USA"
875|"Nevada"|"USA"
876|"Edge Of Everything"|"USA"
877|"Pittsburgh, PA"|"USA"
878|"Where I want to be in the"|"USA"
879|"Waterford, WI"|"USA"
880|"Wickford, Essex"|"United Kingdom"
881|"randolph,ma 02368"|"USA"
882|"Philipsburg, Montana"|"USA"
883|"BOARDMAN, OHIO ~HAPPY HOLIDAYS"|"USA"
884|"Olympia"|"USA"
885|"Quincy,IL"|"USA"
886|"Northeast MS."|"USA"
887|"Palm Harbor"|"USA"
888|"Chandler,Az."|"USA"
889|"USE BUY IT NOW/PAYPAL FOR FASTEST SHIPPING!!!"|"USA"
890|"Riverside,CA."|"USA"
891|"phoenix, az"|"USA"
892|"rock rapids, ia"|"USA"
893|"Takoma Park"|"USA"
894|"illinois"|"USA"
895|"FREMONT"|"USA"
896|"Worcester, MA ~ Birthplace Of Smiley ~"|"USA"
897|"WILKESBARRE, PA"|"USA"
898|"rural southwest Indiana"|"USA"
899|"SOUTH LOUISIANA 70726"|"USA"
900|"Top name brands! **OHIO**"|"USA"
901|"concord , nc"|"USA"
902|"LITTLE PAST LITTLE ROCK"|"USA"
903|"Home of the ""WORLDS FASTEST HALF MILE TRACK"""|"USA"
904|"WE SHIP FAST!"|"USA"
905|"US and Canada Only"|"USA"
906|"Ridley"|"USA"
907|"British Columbia (I accept PayPal)"|"Canada"
908|"The Beautiful Plains"|"USA"
909|"SUNNY SAN DIEGO"|"USA"
910|"Billings Montana"|"USA"
911|"Macomb, Michigan"|"USA"
912|"SWANTON,OHIO"|"USA"
913|"Black Hills"|"USA"
914|"Hot! Hot! Hot!"|"USA"
915|"Macon"|"USA"
916|"NJ...but I wanna be in ITALY!!!! :-)"|"USA"
917|"Priority Shipping!!!!!"|"USA"
918|"Sunny, Ca"|"USA"
919|"LITTLE ROCK HOT SPRINGS ARKANSAS"|"USA"
920|"OKLAHOMA CITY"|"USA"
921|"I LUV PAYPAL"|"USA"
922|"Spring, Texas"|"USA"
923|"Baby Danni's Closet"|"USA"
924|"mililani"|"USA"
925|"Beautiful Southern, California"|"USA"
926|"Montrose, Pa."|"USA"
927|"Tallahassee, FL"|"USA"
928|"Tasmania"|"Australia"
929|"miami beach"|"USA"
930|"FESTUS, MO"|"USA"
931|"Falmouth, ME"|"USA"
932|"Mount Joy, PA"|"USA"
933|"Lancs"|"United Kingdom"
934|"Bushkill"|"USA"
935|"Carlisle,PA"|"USA"
936|"Central Virginia"|"USA"
937|"KCMO"|"USA"
938|"Bordentown,NJ"|"USA"
939|"Somerville N.J."|"USA"
940|"Port Royal, SC"|"USA"
941|"Central Pennsylvania"|"USA"
942|"LONDON ON."|"Canada"
943|"SF Bay Area, CA"|"USA"
944|"The Deep South"|"USA"
945|"Visa/MC/Paypal/Amex"|"USA"
946|"quy n h"|"USA"
947|"Holland, PA"|"USA"
948|"Laguna"|"USA"
949|"Palmyra, NY"|"USA"
950|"Statesville, NC"|"USA"
951|"In the woods, next to a brook in New England"|"USA"
952|"DRAKKAR!!!!"|"USA"
953|"BEAUTIFUL SOUTH JERSEY SHORE!!!"|"USA"
954|"View My Other Auctions"|"USA"
955|"los Angeles, CA"|"USA"
956|"Northwest CT."|"USA"
957|"In the Sunshine"|"USA"
958|"Ligonier, PA"|"USA"
959|"Maui Hawaii"|"USA"
960|"ottawa"|"Canada"
961|"SLIME'S WORLD"|"USA"
962|"East Moline"|"USA"
963|"CITRUS HEIGHTS"|"USA"
964|"Manitou Springs, CO"|"USA"
965|"The Lonestar State :)"|"USA"
966|"Bradenton,Florida"|"USA"
967|"Fairmount ....hometown, actor James Dean, Ind"|"USA"
968|"SEE MY BARGAINS!!!!!!!!"|"United Kingdom"
969|"SO CALI"|"USA"
970|"*SEXIEST BOOTS ON SHE-BAY!!* VISA/MC"|"USA"
971|"Anahiem,Ca."|"USA"
972|"Juneau, Alaska"|"USA"
973|"Ocean County, NJ"|"USA"
974|"Baltimore, MD"|"USA"
975|"America"|"USA"
976|"NASHVILLE TN"|"USA"
977|"Eagle Emporium, Eagle, PA"|"USA"
978|"Metairie, LA 70001* YES I COMBINE SHIPPING! *"|"USA"
979|"Charente-Maritime"|"France"
980|"BOSTON"|"USA"
981|"Erath, Louisiana"|"USA"
982|"Cajun Country. LA"|"USA"
983|"Wales, UK"|"United Kingdom"
984|"Palm Harbor, FL"|"USA"
985|"S W FLORIDA 33950 PUNTA GORDA!"|"USA"
986|"Ellijay GA"|"USA"
987|"Hilton Head, SC"|"USA"
988|"Urbana, IL"|"USA"
989|"VANCOUVER ISLAND BC"|"Canada"
990|"Hertfordshire"|"United Kingdom"
991|"Northern, Ok"|"USA"
992|"G_tersloh"|"Germany"
993|"Marlboro"|"USA"
994|"COSMIC COMICS AND CARDS, GRAND PRAIRIE, TEXAS"|"USA"
995|"Stephens City"|"USA"
996|"WholesaleDocsdot com"|"USA"
997|"High Hill, Missouri"|"USA"
998|"Santa Barbara, CA"|"USA"
999|"Alexandria VA"|"USA"
1000|"SHORES OF LAKE ERIE"|"USA"
1001|"mummy returns"|"USA"
1002|"Huffman"|"USA"
1003|"WEST PALM BEACH FL."|"USA"
1004|"UPLAND, CA."|"USA"
1005|"KC, MO"|"USA"
1006|"Bellevue, WA"|"USA"
1007|"Toronto, Canada Power Seller"|"Canada"
1008|"Sonora"|"USA"
1009|"Twin Cities"|"USA"
1010|"E, New York"|"USA"
1011|"PAYPAL VERIFIED"|"USA"
1012|"NY NY"|"USA"
1013|"DESIGNER SHOE HEADQUARTERS"|"USA"
1014|"ALBERTA"|"Canada"
1015|"Always A Bargain"|"USA"
1016|"TINLEY PARK, ILLINOIS"|"USA"
1017|"Marietta, OHIO"|"USA"
1018|"LAWRENCE"|"USA"
1019|"Starkville, MS"|"USA"
1020|"Dubuque, IA"|"USA"
1021|"TAMPA"|"USA"
1022|"Newton,Iowa"|"USA"
1023|"Pulaski, NY North of Syracuse NY"|"USA"
1024|"See My Other Auctions 4 More Necklaces & Cds"|"USA"
1025|"I TAKE PAYPAL"|"USA"
1026|"Asia"|"Macau"
1027|"East Hampton, NY"|"USA"
1028|"Lisle, Il."|"USA"
1029|"van nuys"|"USA"
1030|"clayton"|"USA"
1031|"Big Island of Hawaii"|"USA"
1032|"S. E. Florida 1301"|"USA"
1033|"WALLA WALLA"|"USA"
1034|"Sandhills, NC"|"USA"
1035|"Ann Arbor, MI"|"USA"
1036|"Harper Woods, Michigan"|"USA"
1037|"I ACCEPT PAYPAL**CHECK OUT MY OTHER AUCTIONS!"|"USA"
1038|"NEW YORK,NY"|"USA"
1039|"st louis, mo."|"USA"
1040|"North Scituate, Rhode Island"|"USA"
1041|"Allegheny County"|"USA"
1042|"NORTHERN KENTUCKY"|"USA"
1043|"Montr_al, QC"|"Canada"
1044|"NORTH-EAST"|"USA"
1045|"Kootenays"|"Canada"
1046|"Apple Valley CA"|"USA"
1047|"Check Our Other Auctions"|"USA"
1048|"Tonawanda, NY 14150"|"USA"
1049|"IL - Free USA S/H/I on 4 or More Hinged Boxes"|"USA"
1050|"Cobleskill,N.Y."|"USA"
1051|"The Great North Woods of New Hampshire"|"USA"
1052|"Houston, Texas"|"USA"
1053|"Delaware Valley, PA"|"USA"
1054|"Oklahoma, Ok"|"USA"
1055|"Windsor, PA"|"USA"
1056|"West Chester, OH"|"USA"
1057|"Jefferson City, Missouri"|"USA"
1058|"Fredericksburg, TX"|"USA"
1059|"ALL ITEMS WE START @ $.99 GO LOOK & NEW BRAND"|"USA"
1060|"colorado"|"USA"
1061|"JONESTOWN, PA"|"USA"
1062|"GREENWOOD, IN."|"USA"
1063|"UPSTATE"|"USA"
1064|"Eagle Mountain, UT"|"USA"
1065|"miami"|"USA"
1066|"Ct"|"USA"
1067|"West Monroe, La"|"USA"
1068|"Live The Dream!"|"USA"
1069|"Redlands, CA"|"USA"
1070|"DC Metro Area"|"USA"
1071|"Mission Viejo, CA"|"USA"
1072|"Salt Lake City, Utah"|"USA"
1073|"Palm Beach County, FL"|"USA"
1074|"Herndon, PA"|"USA"
1075|"CHINA"|"Hong Kong"
1076|"Toney, Alabama"|"USA"
1077|"Hilton Head, S.C."|"USA"
1078|"Columbus, IN"|"USA"
1079|"CENTRAL LONG ISLAND, NY"|"USA"
1080|"Ontario, Canada"|"Canada"
1081|"Richmond (John 3:16)"|"USA"
1082|"Beautiful East Texas"|"USA"
1083|"check out my other auctions!!"|"USA"
1084|"St. Joseph, MO"|"USA"
1085|"New Haven, CT"|"USA"
1086|"abingdon"|"USA"
1087|"BAREFOOT BAY FL"|"USA"
1088|"LAS VEGAS WIG CAPITAL OF THE WORLD"|"USA"
1089|"Utica, N.Y."|"USA"
1090|"North Brunswick, New Jersey"|"USA"
1091|"Buenos Aires"|"Argentina"
1092|"Northwest Ohio"|"USA"
1093|"Rome, GA"|"USA"
1094|"Rocky Mtns"|"USA"
1095|"central texas"|"USA"
1096|"Gardendale, AL"|"USA"
1097|"WINCHESTER CA"|"USA"
1098|"Southern California Desert"|"USA"
1099|"Great items at great prices"|"Canada"
1100|"WINDY CITY"|"USA"
1101|"Florida, New York"|"USA"
1102|"SPARTANBURG,SC"|"USA"
1103|"Clinton, MI."|"USA"
1104|"Joplin MO"|"USA"
1105|"Hanover, MD"|"USA"
1106|"AMERICA"|"USA"
1107|"Devonport, Tasmania"|"Australia"
1108|"LOOKING GOOD"|"USA"
1109|"Fallbrook, Ca"|"USA"
1110|"CA CoastSide"|"USA"
1111|"Boutique and Gymboree!"|"USA"
1112|"North"|"USA"
1113|"Madison, WI"|"USA"
1114|"Ione, California"|"USA"
1115|"California-Mendocino Coastal Forests"|"USA"
1116|"See my EBAY Store for FIXED Prices"|"USA"
1117|"Cajun Country"|"USA"
1118|"Kittycourt1"|"USA"
1119|"St louis"|"USA"
1120|"Enterprise, Al."|"USA"
1121|"Beautiful NW"|"USA"
1122|"St Paris. Ohio"|"USA"
1123|"Indiana!"|"USA"
1124|"Louisville Ky"|"USA"
1125|"CLARKSVILLE TENNESSEE"|"USA"
1126|"plano,tx"|"USA"
1127|"THE VILLIAGE"|"USA"
1128|"Rome, New York"|"USA"
1129|"McKinney"|"USA"
1130|"CLEVE, OH"|"USA"
1131|"Cheshire, CT"|"USA"
1132|"Frozen Chosen, Alaska"|"USA"
1133|"Auction ends after 1st bid"|"Hong Kong"
1134|"CLACKAMAS,OR 97015"|"USA"
1135|"Plano, TX"|"USA"
1136|"Beckley, WV"|"USA"
1137|"Chicago area"|"USA"
1138|"SEE OUR OTHER AUCTIONS!!"|"USA"
1139|"Bellingham"|"USA"
1140|"TORINO"|"Italy"
1141|"BASTIA"|"France"
1142|"detroit"|"USA"
1143|"Bottle Country - Southeast Pennsylvania"|"USA"
1144|"Halls, TN"|"USA"
1145|"WORLD OF AUTOGRAPHS- HOLLYWOOD"|"USA"
1146|"NY"|"USA"
1147|"Marlboro MA"|"USA"
1148|"New Castle, PA"|"USA"
1149|"The Irish Hills, Brooklyn, MI"|"USA"
1150|"Payson, Arizona"|"USA"
1151|"NAPERVILLE"|"USA"
1152|"Vero Beach, FL"|"USA"
1153|"Shoreham-By-Sea"|"United Kingdom"
1154|"Good Girl / Bad Girl ?"|"USA"
1155|"Sioux City IA"|"USA"
1156|"Southern Calif (Riverside Area)"|"USA"
1157|"UP NORTH"|"Canada"
1158|"SANTA CLAUS, NORTH POLE"|"USA"
1159|"Farmville, VA"|"USA"
1160|"Montana"|"USA"
1161|"Howell NJ 07731"|"USA"
1162|"Bryan, TX"|"USA"
1163|"THERE'S MORE!"|"USA"
1164|"NEW SOUTH WALES"|"Australia"
1165|"Culleoka, TN"|"USA"
1166|"Eureka Springs"|"USA"
1167|"HO HO HO"|"USA"
1168|"The Sunny South East"|"USA"
1169|"Muscle Shoals, AL"|"USA"
1170|"Louisville--Famous Catalog Clothing & Shoes"|"USA"
1171|"DAYNA'S CLOSET"|"USA"
1172|"LONDON ENGLAND we ship WORLDWIDE"|"United Kingdom"
1173|"Hastings, NY"|"USA"
1174|"ALTOONA, IA"|"USA"
1175|"Santa Rosa, Ca."|"USA"
1176|"MELBOURNE"|"Australia"
1177|"Belton, Missouri"|"USA"
1178|"lOOOOng island, NY"|"USA"
1179|"CANADA/USA"|"Canada"
1180|"MILWAUKEE WIS"|"USA"
1181|"Oly, wa."|"USA"
1182|"Winter Wonderland!!"|"USA"
1183|"Greenbrier Tn"|"USA"
1184|"Taylor, Michigan"|"USA"
1185|"L@@K LOTS OF GREAT BUYS !!!!"|"USA"
1186|"Historic Maryland!"|"USA"
1187|"Western Mass"|"USA"
1188|"SOUTHWEST"|"USA"
1189|"PEZABILIA"|"USA"
1190|"St. Petersburg, Fl"|"USA"
1191|"Easy Beta to VHS!"|"USA"
1192|"At The Barn"|"USA"
1193|"NW"|"Canada"
1194|"SAYLORSBURG PA."|"USA"
1195|"Spotsylvania"|"USA"
1196|"BUY-IT-NOW and SHIPPED TOMORROW"|"USA"
1197|"Brooklyn Park, MN"|"USA"
1198|"Kansas"|"USA"
1199|"***SEASON'S GREETINGS***"|"USA"
1200|"Ozarks"|"USA"
1201|"paypal preferred"|"USA"
1202|"Carlisle, PA"|"USA"
1203|"HARTFORD"|"USA"
1204|"Check out my other auctions!!"|"USA"
1205|"Black Hills, SD"|"USA"
1206|"Beautiful Finger Lakes"|"USA"
1207|"Ringwood NJ"|"USA"
1208|"Vintage City"|"USA"
1209|"Valencia, CA"|"USA"
1210|"THE EMPIRE STATE"|"USA"
1211|"San Marino, in the heart of"|"Italy"
1212|"Sterling, Virginia"|"USA"
1213|"Calimes, CA"|"USA"
1214|"Bellevue"|"USA"
1215|"100+ items still to go"|"USA"
1216|"Trumbull, Ct."|"USA"
1217|"OUTRAGEOUS BOOTS...........NO RESERVE."|"USA"
1218|"ALONG THE ST. CROIX"|"USA"
1219|"Humboldt County, CA"|"USA"
1220|"Bartlesville, OK"|"USA"
1221|"Bob.com, Virginia"|"USA"
1222|"Sunny St Pete, FLORIDA"|"USA"
1223|"Holbrook"|"USA"
1224|"Strasbourg"|"France"
1225|"MAINE VACATION LAND"|"USA"
1226|"Long Island, NY"|"USA"
1227|"Mt. Pleasant, PA"|"USA"
1228|"Pottstown"|"USA"
1229|"Chicago, IL"|"USA"
1230|"Swarthmore, PA"|"USA"
1231|"Under The Florida Sun"|"USA"
1232|"Far West Texas"|"USA"
1233|"Rochester, NY"|"USA"
1234|"alexander, ar"|"USA"
1235|"somewhere over the rainbow :)"|"USA"
1236|"Aggieland,TX"|"USA"
1237|"Beijing"|"China"
1238|"happy holidays !!"|"USA"
1239|"Austin,Texas"|"USA"
1240|"Modesto,California"|"USA"
1241|"Movie Poster Closet"|"USA"
1242|"Robeline, La."|"USA"
1243|"wilkes-barre pa"|"USA"
1244|"Upper Midwest"|"USA"
1245|"san diego"|"USA"
1246|"Indiana - The Hoosier State"|"USA"
1247|"Coastal South Carolina"|"USA"
1248|"Burbank,Ca"|"USA"
1249|"RUMFORD RI"|"USA"
1250|"Sayreville, nj"|"USA"
1251|"They wouldn`t take Birmingham"|"United Kingdom"
1252|"MEMPHIS"|"USA"
1253|"Running Springs, CA"|"USA"
1254|"Portales, New Mexico"|"USA"
1255|"DEACON JONE'S LOCKER"|"USA"
1256|"Cloverdale, Ohio"|"USA"
1257|"Camano Island"|"USA"
1258|"southeastern"|"USA"
1259|"Sunny Central Florida"|"USA"
1260|"My eBoutique"|"USA"
1261|"Milton"|"USA"
1262|"Midland, TX"|"USA"
1263|"Mount Pleasant,Mi"|"USA"
1264|"boulder valley"|"USA"
1265|"Fort Smith,Arkansas"|"USA"
1266|"Cranston, RI"|"USA"
1267|"BOSTON AREA"|"USA"
1268|"Red Hook, NY"|"USA"
1269|"SOUTHWEST MISSOURI"|"USA"
1270|"NE Ohio"|"USA"
1271|"Incredibly rainy Oregon"|"USA"
1272|"BEST DRESSED KIDS"|"USA"
1273|"MORE RARE HORROR@www.deadwalkingearth.cjb.net"|"USA"
1274|"Nicholson, Ga. 30565"|"USA"
1275|"Last One Available... So Bid Now!!"|"USA"
1276|"N. California"|"USA"
1277|"Westchester, NY"|"USA"
1278|"little chute, wi"|"USA"
1279|"BEAUTY EXPRESS"|"USA"
1280|"Long Beach, Ca"|"USA"
1281|"CLOUD-9"|"USA"
1282|"Gooding, Idaho"|"USA"
1283|"Sterling Heights, Michigan"|"USA"
1284|"WILLITS CALIFORNIA"|"USA"
1285|"Bennington, Vermont"|"USA"
1286|"Coopersburg, PA"|"USA"
1287|"NC"|"USA"
1288|"WINTER SPRINGS,FLORIDA"|"USA"
1289|"SPOKANE,WA"|"USA"
1290|"OREGON ~~ WE KNOW HOW TO DO SNOW RIGHT"|"USA"
1291|"Manitoba"|"Canada"
1292|"Pa Dutch Country!"|"USA"
1293|"Tampa Bay area, Florida"|"USA"
1294|"East, Texas"|"USA"
1295|"Albany"|"USA"
1296|"Newark, Delaware"|"USA"
1297|"ChIlLy CeNtRaL CaLiFoRnIa!!!"|"USA"
1298|"SHOP NOW FOR THE HOLIDAYS!!!"|"USA"
1299|"Wrexham , North Wales"|"United Kingdom"
1300|"Manahawkin ,New Jersey"|"USA"
1301|"Washington, IN"|"USA"
1302|"MONTGOMERY, ALABAMA SUGAH! 334-273-4700"|"USA"
1303|"GOD BLESS"|"USA"
1304|"CITY OF A FEW ANGELS"|"USA"
1305|"McHenry,IL"|"USA"
1306|"Reading, Pa"|"USA"
1307|"Coldwater, Oh"|"USA"
1308|"CHECK OUT MY AUCTIONS & SHOP !"|"Australia"
1309|"Toll Free #1.800.386.1431"|"USA"
1310|"Northeast USA"|"USA"
1311|"Southeastern Wisconsin"|"USA"
1312|"syracuse n.y."|"USA"
1313|"gr8deals4all"|"USA"
1314|"EUREKA, MONTANA"|"USA"
1315|"Asia, Singapore"|"Singapore"
1316|"Dover / Somersworth, NH"|"USA"
1317|"Mankato, MN"|"USA"
1318|"TAOS, NEW MEXICO"|"USA"
1319|"PALM BEACH, FL"|"USA"
1320|"Bradford"|"USA"
1321|"NY, NY"|"USA"
1322|"ZOMBIEWORLD"|"USA"
1323|"Westernport"|"USA"
1324|"STRASBOURG"|"France"
1325|"Indianapolis"|"USA"
1326|"Seymour"|"USA"
1327|"SULPHUR SPRINGS"|"USA"
1328|"Central New Jersey"|"USA"
1329|"Santa Rosa, CA"|"USA"
1330|"KANNAPOLIS, N C"|"USA"
1331|"Monterey, CA"|"USA"
1332|"Il"|"USA"
1333|"BID WITH CONFIDENCE! WE ARE EBAY POWERSELLERS"|"USA"
1334|"Great deals -- Fast shipping!"|"USA"
1335|"riverdale, NY"|"USA"
1336|"SAV,GA"|"USA"
1337|"Duluth, GA"|"USA"
1338|"Rhode Island"|"USA"
1339|"BearEssentials & More"|"USA"
1340|"Southern Minnesota"|"USA"
1341|"THEY ARE GOING FAST !"|"USA"
1342|"PA-PAYPAL"|"USA"
1343|"Ellendale, TN 38029"|"USA"
1344|"Space Coast-Cocoa, Florida"|"USA"
1345|"london-we ship worldwide"|"United Kingdom"
1346|"Central, NJ"|"USA"
1347|"MIDWEST-OHIO WE SHIP WORLDWIDE!!!!!"|"USA"
1348|"The Lighthouse Trading Post-Efland,NC"|"USA"
1349|"GURNEE"|"USA"
1350|"Nanaimo, BC"|"Canada"
1351|"CHESHIRE"|"United Kingdom"
1352|"Seattle Wa"|"USA"
1353|"d"|"USA"
1354|"BORDER BETWEEN CANADA & THE UNITED STATES"|"Canada"
1355|"See My Other Name Brand Auctions!!"|"USA"
1356|"HAMMOND, LA."|"USA"
1357|"Sizzling City!!!"|"USA"
1358|"Buy this Book. Enjoy the Adventure"|"USA"
1359|"San Francisco, SoMA (South of Market Area)"|"USA"
1360|"real upstate NY"|"USA"
1361|"Alexandria, Indiana"|"USA"
1362|"72045"|"USA"
1363|"REXDOG'S DOGHOUSE OF DARNED GOOD DEALS"|"USA"
1364|"Jacksonville Florida"|"USA"
1365|"Vallejo, CA"|"USA"
1366|"Poughkeepsie, NY"|"USA"
1367|"Chicago, Illinois"|"USA"
1368|"Cedartown, GA"|"USA"
1369|"A 1 DINER GARDINER MAINE"|"USA"
1370|"NEAR THE PACIFIC OCEAN"|"USA"
1371|"Zephyrhills"|"USA"
1372|"DO NOT MISS OUT ON THIS GREAT AUCTION!!"|"USA"
1373|"Sunny Miami, Florida"|"USA"
1374|"KIDS CLOTHES,USA"|"USA"
1375|"BEATRICE, NE. GOD BLESS AMERICA!"|"USA"
1376|"Southern Jersey Close to the Delaware Bay"|"USA"
1377|"Huntington,West Virginia"|"USA"
1378|"Marshalltown, IA"|"USA"
1379|"Springfield, Tn"|"USA"
1380|"Eagle"|"USA"
1381|"BROWNS TOWN"|"USA"
1382|"Wind Gap ,Pa."|"USA"
1383|"Chattanooga"|"USA"
1384|"Manchester, NY"|"USA"
1385|"EUGENE, OREGON"|"USA"
1386|"golden valley,minn"|"USA"
1387|"Folsom"|"USA"
1388|"Northern Utah"|"USA"
1389|"WINNIPG MANITOBA"|"Canada"
1390|"Chelmsford, Ma"|"USA"
1391|"Bella Vista, AR"|"USA"
1392|"SPRINGFIELD,MASS"|"USA"
1393|"Arlington, VA"|"USA"
1394|"Rochester"|"USA"
1395|"Gatesville,Tx."|"USA"
1396|"CINCINNATI - ORIGINAL HOME OF RAIN MAN!"|"USA"
1397|"SA"|"USA"
1398|"Sioux City, Iowa 51106"|"USA"
1399|"Peace on Earth ~"|"USA"
1400|"LOOK AT MY OTHER GREAT ITEMS!!!"|"USA"
1401|"VIVA LAS VEGAS!"|"USA"
